Listing of Grid Distortion Data

File : C:\Users\nberkovi\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\LUPB47RS\WA 3E SEQ 1 5x L4 0  170113 DFM PS.ZMX
Title: 1.5X 4.0mm Expander 50x37.5 to 75x56

Date : 29-Mar-17


Units are Millimeters.
Field units are degrees
Wavelength: 0.86000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref =  0.00000E+00

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
  -1	 -16	 -9.34422E-01	 -1.46259E+01	  1.46532E+01	 -4.57481E+01	 -7.31970E+02	 -4.78570E+01	 -7.65713E+02	     4.609869%
  -1	 -15	 -9.34422E-01	 -1.37475E+01	  1.37769E+01	 -4.57481E+01	 -6.86222E+02	 -4.75750E+01	 -7.13625E+02	     3.993326%
  -1	 -14	 -9.34422E-01	 -1.28625E+01	  1.28942E+01	 -4.57481E+01	 -6.40474E+02	 -4.73173E+01	 -6.62442E+02	     3.429988%
  -1	 -13	 -9.34422E-01	 -1.19713E+01	  1.20056E+01	 -4.57481E+01	 -5.94725E+02	 -4.70828E+01	 -6.12077E+02	     2.917584%
  -1	 -12	 -9.34422E-01	 -1.10741E+01	  1.11115E+01	 -4.57481E+01	 -5.48977E+02	 -4.68707E+01	 -5.62449E+02	     2.453955%
  -1	 -11	 -9.34422E-01	 -1.01713E+01	  1.02124E+01	 -4.57481E+01	 -5.03229E+02	 -4.66800E+01	 -5.13480E+02	     2.037018%
  -1	 -10	 -9.34422E-01	 -9.26348E+00	  9.30888E+00	 -4.57481E+01	 -4.57481E+02	 -4.65097E+01	 -4.65097E+02	     1.664748%
  -1	  -9	 -9.34422E-01	 -8.35091E+00	  8.40157E+00	 -4.57481E+01	 -4.11733E+02	 -4.63589E+01	 -4.17230E+02	     1.335173%
  -1	  -8	 -9.34422E-01	 -7.43404E+00	  7.49124E+00	 -4.57481E+01	 -3.65985E+02	 -4.62268E+01	 -3.69814E+02	     1.046384%
  -1	  -7	 -9.34422E-01	 -6.51333E+00	  6.57888E+00	 -4.57481E+01	 -3.20237E+02	 -4.61125E+01	 -3.22788E+02	     0.796553%
  -1	  -6	 -9.34422E-01	 -5.58923E+00	  5.66583E+00	 -4.57481E+01	 -2.74489E+02	 -4.60153E+01	 -2.76092E+02	     0.583956%
  -1	  -5	 -9.34422E-01	 -4.66221E+00	  4.75412E+00	 -4.57481E+01	 -2.28741E+02	 -4.59343E+01	 -2.29672E+02	     0.407011%
  -1	  -4	 -9.34422E-01	 -3.73273E+00	  3.84727E+00	 -4.57481E+01	 -1.82992E+02	 -4.58690E+01	 -1.83476E+02	     0.264305%
  -1	  -3	 -9.34422E-01	 -2.80128E+00	  2.95255E+00	 -4.57481E+01	 -1.37244E+02	 -4.58188E+01	 -1.37457E+02	     0.154630%
  -1	  -2	 -9.34422E-01	 -1.86835E+00	  2.08869E+00	 -4.57481E+01	 -9.14962E+01	 -4.57833E+01	 -9.15667E+01	     0.077010%
  -1	  -1	 -9.34422E-01	 -9.34422E-01	  1.32136E+00	 -4.57481E+01	 -4.57481E+01	 -4.57622E+01	 -4.57622E+01	     0.030731%
  -1	   0	 -9.34422E-01	  0.00000E+00	  9.34422E-01	 -4.57481E+01	  0.00000E+00	 -4.57551E+01	  0.00000E+00	     0.015353%
  -1	   1	 -9.34422E-01	  9.34422E-01	  1.32136E+00	 -4.57481E+01	  4.57481E+01	 -4.57622E+01	  4.57622E+01	     0.030731%
  -1	   2	 -9.34422E-01	  1.86835E+00	  2.08869E+00	 -4.57481E+01	  9.14962E+01	 -4.57833E+01	  9.15667E+01	     0.077010%
  -1	   3	 -9.34422E-01	  2.80128E+00	  2.95255E+00	 -4.57481E+01	  1.37244E+02	 -4.58188E+01	  1.37457E+02	     0.154630%
  -1	   4	 -9.34422E-01	  3.73273E+00	  3.84727E+00	 -4.57481E+01	  1.82992E+02	 -4.58690E+01	  1.83476E+02	     0.264305%
  -1	   5	 -9.34422E-01	  4.66221E+00	  4.75412E+00	 -4.57481E+01	  2.28741E+02	 -4.59343E+01	  2.29672E+02	     0.407011%
  -1	   6	 -9.34422E-01	  5.58923E+00	  5.66583E+00	 -4.57481E+01	  2.74489E+02	 -4.60153E+01	  2.76092E+02	     0.583956%
  -1	   7	 -9.34422E-01	  6.51333E+00	  6.57888E+00	 -4.57481E+01	  3.20237E+02	 -4.61125E+01	  3.22788E+02	     0.796553%
  -1	   8	 -9.34422E-01	  7.43404E+00	  7.49124E+00	 -4.57481E+01	  3.65985E+02	 -4.62268E+01	  3.69814E+02	     1.046384%
  -1	   9	 -9.34422E-01	  8.35091E+00	  8.40157E+00	 -4.57481E+01	  4.11733E+02	 -4.63589E+01	  4.17230E+02	     1.335173%
  -1	  10	 -9.34422E-01	  9.26348E+00	  9.30888E+00	 -4.57481E+01	  4.57481E+02	 -4.65097E+01	  4.65097E+02	     1.664748%
  -1	  11	 -9.34422E-01	  1.01713E+01	  1.02124E+01	 -4.57481E+01	  5.03229E+02	 -4.66800E+01	  5.13480E+02	     2.037018%
  -1	  12	 -9.34422E-01	  1.10741E+01	  1.11115E+01	 -4.57481E+01	  5.48977E+02	 -4.68707E+01	  5.62449E+02	     2.453955%
  -1	  13	 -9.34422E-01	  1.19713E+01	  1.20056E+01	 -4.57481E+01	  5.94725E+02	 -4.70828E+01	  6.12077E+02	     2.917584%
  -1	  14	 -9.34422E-01	  1.28625E+01	  1.28942E+01	 -4.57481E+01	  6.40474E+02	 -4.73173E+01	  6.62442E+02	     3.429988%
  -1	  15	 -9.34422E-01	  1.37475E+01	  1.37769E+01	 -4.57481E+01	  6.86222E+02	 -4.75750E+01	  7.13625E+02	     3.993326%
  -1	  16	 -9.34422E-01	  1.46259E+01	  1.46532E+01	 -4.57481E+01	  7.31970E+02	 -4.78570E+01	  7.65713E+02	     4.609869%
  -1	  17	 -9.34422E-01	  1.54973E+01	  1.55228E+01	 -4.57481E+01	  7.77718E+02	 -4.81645E+01	  8.18797E+02	     5.282045%
  -1	  18	 -9.34422E-01	  1.63614E+01	  1.63852E+01	 -4.57481E+01	  8.23466E+02	 -4.84987E+01	  8.72977E+02	     6.012513%
  -1	  19	 -9.34422E-01	  1.72179E+01	  1.72403E+01	 -4.57481E+01	  8.69214E+02	 -4.88609E+01	  9.28357E+02	     6.804229%
  -1	  20	 -9.34422E-01	  1.80665E+01	  1.80876E+01	 -4.57481E+01	  9.14962E+02	 -4.92527E+01	  9.85053E+02	     7.660537%
  -1	  21	 -9.34422E-01	  1.89071E+01	  1.89270E+01	 -4.57481E+01	  9.60710E+02	 -4.96757E+01	  1.04319E+03	     8.585245%
  -1	  22	 -9.34422E-01	  1.97392E+01	  1.97580E+01	 -4.57481E+01	  1.00646E+03	 -5.01320E+01	  1.10290E+03	     9.582697%
  -1	  23	 -9.34422E-01	  2.05628E+01	  2.05806E+01	 -4.57481E+01	  1.05221E+03	 -5.06239E+01	  1.16435E+03	    10.657808%
  -1	  24	 -9.34422E-01	  2.13776E+01	  2.13945E+01	 -4.57481E+01	  1.09795E+03	 -5.11537E+01	  1.22769E+03	    11.816053%
  -1	  25	 -9.34422E-01	  2.21834E+01	  2.21994E+01	 -4.57481E+01	  1.14370E+03	 -5.17244E+01	  1.29311E+03	    13.063373%
   0	 -25	  0.00000E+00	 -2.21834E+01	  2.21834E+01	  0.00000E+00	 -1.14370E+03	  0.00000E+00	 -1.29281E+03	    13.037504%
   0	 -24	  0.00000E+00	 -2.13776E+01	  2.13776E+01	  0.00000E+00	 -1.09795E+03	  0.00000E+00	 -1.22741E+03	    11.791025%
   0	 -23	  0.00000E+00	 -2.05628E+01	  2.05628E+01	  0.00000E+00	 -1.05221E+03	  0.00000E+00	 -1.16409E+03	    10.633562%
   0	 -22	  0.00000E+00	 -1.97392E+01	  1.97392E+01	  0.00000E+00	 -1.00646E+03	  0.00000E+00	 -1.10267E+03	     9.559173%
   0	 -21	  0.00000E+00	 -1.89071E+01	  1.89071E+01	  0.00000E+00	 -9.60710E+02	  0.00000E+00	 -1.04297E+03	     8.562388%
   0	 -20	  0.00000E+00	 -1.80665E+01	  1.80665E+01	  0.00000E+00	 -9.14962E+02	  0.00000E+00	 -9.84850E+02	     7.638298%
   0	 -19	  0.00000E+00	 -1.72179E+01	  1.72179E+01	  0.00000E+00	 -8.69214E+02	  0.00000E+00	 -9.28169E+02	     6.782567%
   0	 -18	  0.00000E+00	 -1.63614E+01	  1.63614E+01	  0.00000E+00	 -8.23466E+02	  0.00000E+00	 -8.72803E+02	     5.991393%
   0	 -17	  0.00000E+00	 -1.54973E+01	  1.54973E+01	  0.00000E+00	 -7.77718E+02	  0.00000E+00	 -8.18637E+02	     5.261439%
   0	 -16	  0.00000E+00	 -1.46259E+01	  1.46259E+01	  0.00000E+00	 -7.31970E+02	  0.00000E+00	 -7.65565E+02	     4.589753%
   0	 -15	  0.00000E+00	 -1.37475E+01	  1.37475E+01	  0.00000E+00	 -6.86222E+02	  0.00000E+00	 -7.13490E+02	     3.973682%
   0	 -14	  0.00000E+00	 -1.28625E+01	  1.28625E+01	  0.00000E+00	 -6.40474E+02	  0.00000E+00	 -6.62319E+02	     3.410799%
   0	 -13	  0.00000E+00	 -1.19713E+01	  1.19713E+01	  0.00000E+00	 -5.94725E+02	  0.00000E+00	 -6.11966E+02	     2.898836%
   0	 -12	  0.00000E+00	 -1.10741E+01	  1.10741E+01	  0.00000E+00	 -5.48977E+02	  0.00000E+00	 -5.62348E+02	     2.435633%
   0	 -11	  0.00000E+00	 -1.01713E+01	  1.01713E+01	  0.00000E+00	 -5.03229E+02	  0.00000E+00	 -5.13390E+02	     2.019105%
   0	 -10	  0.00000E+00	 -9.26348E+00	  9.26348E+00	  0.00000E+00	 -4.57481E+02	  0.00000E+00	 -4.65017E+02	     1.647227%
   0	  -9	  0.00000E+00	 -8.35091E+00	  8.35091E+00	  0.00000E+00	 -4.11733E+02	  0.00000E+00	 -4.17160E+02	     1.318024%
   0	  -8	  0.00000E+00	 -7.43404E+00	  7.43404E+00	  0.00000E+00	 -3.65985E+02	  0.00000E+00	 -3.69753E+02	     1.029581%
   0	  -7	  0.00000E+00	 -6.51333E+00	  6.51333E+00	  0.00000E+00	 -3.20237E+02	  0.00000E+00	 -3.22735E+02	     0.780068%
   0	  -6	  0.00000E+00	 -5.58923E+00	  5.58923E+00	  0.00000E+00	 -2.74489E+02	  0.00000E+00	 -2.76047E+02	     0.567757%
   0	  -5	  0.00000E+00	 -4.66221E+00	  4.66221E+00	  0.00000E+00	 -2.28741E+02	  0.00000E+00	 -2.29635E+02	     0.391062%
   0	  -4	  0.00000E+00	 -3.73273E+00	  3.73273E+00	  0.00000E+00	 -1.82992E+02	  0.00000E+00	 -1.83447E+02	     0.248566%
   0	  -3	  0.00000E+00	 -2.80128E+00	  2.80128E+00	  0.00000E+00	 -1.37244E+02	  0.00000E+00	 -1.37435E+02	     0.139058%
   0	  -2	  0.00000E+00	 -1.86835E+00	  1.86835E+00	  0.00000E+00	 -9.14962E+01	  0.00000E+00	 -9.15525E+01	     0.061559%
   0	  -1	  0.00000E+00	 -9.34422E-01	  9.34422E-01	  0.00000E+00	 -4.57481E+01	  0.00000E+00	 -4.57551E+01	     0.015353%
   0	   0	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	     0.000000%
   0	   1	  0.00000E+00	  9.34422E-01	  9.34422E-01	  0.00000E+00	  4.57481E+01	  0.00000E+00	  4.57551E+01	     0.015353%
   0	   2	  0.00000E+00	  1.86835E+00	  1.86835E+00	  0.00000E+00	  9.14962E+01	  0.00000E+00	  9.15525E+01	     0.061559%
   0	   3	  0.00000E+00	  2.80128E+00	  2.80128E+00	  0.00000E+00	  1.37244E+02	  0.00000E+00	  1.37435E+02	     0.139058%
   0	   4	  0.00000E+00	  3.73273E+00	  3.73273E+00	  0.00000E+00	  1.82992E+02	  0.00000E+00	  1.83447E+02	     0.248566%
   0	   5	  0.00000E+00	  4.66221E+00	  4.66221E+00	  0.00000E+00	  2.28741E+02	  0.00000E+00	  2.29635E+02	     0.391062%
   0	   6	  0.00000E+00	  5.58923E+00	  5.58923E+00	  0.00000E+00	  2.74489E+02	  0.00000E+00	  2.76047E+02	     0.567757%
   0	   7	  0.00000E+00	  6.51333E+00	  6.51333E+00	  0.00000E+00	  3.20237E+02	  0.00000E+00	  3.22735E+02	     0.780068%
   0	   8	  0.00000E+00	  7.43404E+00	  7.43404E+00	  0.00000E+00	  3.65985E+02	  0.00000E+00	  3.69753E+02	     1.029581%
   0	   9	  0.00000E+00	  8.35091E+00	  8.35091E+00	  0.00000E+00	  4.11733E+02	  0.00000E+00	  4.17160E+02	     1.318024%
   0	  10	  0.00000E+00	  9.26348E+00	  9.26348E+00	  0.00000E+00	  4.57481E+02	  0.00000E+00	  4.65017E+02	     1.647227%
   0	  11	  0.00000E+00	  1.01713E+01	  1.01713E+01	  0.00000E+00	  5.03229E+02	  0.00000E+00	  5.13390E+02	     2.019105%
   0	  12	  0.00000E+00	  1.10741E+01	  1.10741E+01	  0.00000E+00	  5.48977E+02	  0.00000E+00	  5.62348E+02	     2.435633%
   0	  13	  0.00000E+00	  1.19713E+01	  1.19713E+01	  0.00000E+00	  5.94725E+02	  0.00000E+00	  6.11966E+02	     2.898836%
   0	  14	  0.00000E+00	  1.28625E+01	  1.28625E+01	  0.00000E+00	  6.40474E+02	  0.00000E+00	  6.62319E+02	     3.410799%
   0	  15	  0.00000E+00	  1.37475E+01	  1.37475E+01	  0.00000E+00	  6.86222E+02	  0.00000E+00	  7.13490E+02	     3.973682%
   0	  16	  0.00000E+00	  1.46259E+01	  1.46259E+01	  0.00000E+00	  7.31970E+02	  0.00000E+00	  7.65565E+02	     4.589753%
   0	  17	  0.00000E+00	  1.54973E+01	  1.54973E+01	  0.00000E+00	  7.77718E+02	  0.00000E+00	  8.18637E+02	     5.261439%
   0	  18	  0.00000E+00	  1.63614E+01	  1.63614E+01	  0.00000E+00	  8.23466E+02	  0.00000E+00	  8.72803E+02	     5.991393%
   0	  19	  0.00000E+00	  1.72179E+01	  1.72179E+01	  0.00000E+00	  8.69214E+02	  0.00000E+00	  9.28169E+02	     6.782567%
   0	  20	  0.00000E+00	  1.80665E+01	  1.80665E+01	  0.00000E+00	  9.14962E+02	  0.00000E+00	  9.84850E+02	     7.638298%
   0	  21	  0.00000E+00	  1.89071E+01	  1.89071E+01	  0.00000E+00	  9.60710E+02	  0.00000E+00	  1.04297E+03	     8.562388%
   0	  22	  0.00000E+00	  1.97392E+01	  1.97392E+01	  0.00000E+00	  1.00646E+03	  0.00000E+00	  1.10267E+03	     9.559173%
   0	  23	  0.00000E+00	  2.05628E+01	  2.05628E+01	  0.00000E+00	  1.05221E+03	  0.00000E+00	  1.16409E+03	    10.633562%
   0	  24	  0.00000E+00	  2.13776E+01	  2.13776E+01	  0.00000E+00	  1.09795E+03	  0.00000E+00	  1.22741E+03	    11.791025%
   0	  25	  0.00000E+00	  2.21834E+01	  2.21834E+01	  0.00000E+00	  1.14370E+03	  0.00000E+00	  1.29281E+03	    13.037504%
   1	 -25	  9.34422E-01	 -2.21834E+01	  2.21994E+01	  4.57481E+01	 -1.14370E+03	  5.17244E+01	 -1.29311E+03	    13.063373%
   1	 -24	  9.34422E-01	 -2.13776E+01	  2.13945E+01	  4.57481E+01	 -1.09795E+03	  5.11537E+01	 -1.22769E+03	    11.816053%
   1	 -23	  9.34422E-01	 -2.05628E+01	  2.05806E+01	  4.57481E+01	 -1.05221E+03	  5.06239E+01	 -1.16435E+03	    10.657808%
   1	 -22	  9.34422E-01	 -1.97392E+01	  1.97580E+01	  4.57481E+01	 -1.00646E+03	  5.01320E+01	 -1.10290E+03	     9.582697%
   1	 -21	  9.34422E-01	 -1.89071E+01	  1.89270E+01	  4.57481E+01	 -9.60710E+02	  4.96757E+01	 -1.04319E+03	     8.585245%
   1	 -20	  9.34422E-01	 -1.80665E+01	  1.80876E+01	  4.57481E+01	 -9.14962E+02	  4.92527E+01	 -9.85053E+02	     7.660537%
   1	 -19	  9.34422E-01	 -1.72179E+01	  1.72403E+01	  4.57481E+01	 -8.69214E+02	  4.88609E+01	 -9.28357E+02	     6.804229%
   1	 -18	  9.34422E-01	 -1.63614E+01	  1.63852E+01	  4.57481E+01	 -8.23466E+02	  4.84987E+01	 -8.72977E+02	     6.012513%
   1	 -17	  9.34422E-01	 -1.54973E+01	  1.55228E+01	  4.57481E+01	 -7.77718E+02	  4.81645E+01	 -8.18797E+02	     5.282045%
   1	 -16	  9.34422E-01	 -1.46259E+01	  1.46532E+01	  4.57481E+01	 -7.31970E+02	  4.78570E+01	 -7.65713E+02	     4.609869%
   1	 -15	  9.34422E-01	 -1.37475E+01	  1.37769E+01	  4.57481E+01	 -6.86222E+02	  4.75750E+01	 -7.13625E+02	     3.993326%
   1	 -14	  9.34422E-01	 -1.28625E+01	  1.28942E+01	  4.57481E+01	 -6.40474E+02	  4.73173E+01	 -6.62442E+02	     3.429988%
   1	 -13	  9.34422E-01	 -1.19713E+01	  1.20056E+01	  4.57481E+01	 -5.94725E+02	  4.70828E+01	 -6.12077E+02	     2.917584%
   1	 -12	  9.34422E-01	 -1.10741E+01	  1.11115E+01	  4.57481E+01	 -5.48977E+02	  4.68707E+01	 -5.62449E+02	     2.453955%
   1	 -11	  9.34422E-01	 -1.01713E+01	  1.02124E+01	  4.57481E+01	 -5.03229E+02	  4.66800E+01	 -5.13480E+02	     2.037018%
   1	 -10	  9.34422E-01	 -9.26348E+00	  9.30888E+00	  4.57481E+01	 -4.57481E+02	  4.65097E+01	 -4.65097E+02	     1.664748%
   1	  -9	  9.34422E-01	 -8.35091E+00	  8.40157E+00	  4.57481E+01	 -4.11733E+02	  4.63589E+01	 -4.17230E+02	     1.335173%
   1	  -8	  9.34422E-01	 -7.43404E+00	  7.49124E+00	  4.57481E+01	 -3.65985E+02	  4.62268E+01	 -3.69814E+02	     1.046384%
   1	  -7	  9.34422E-01	 -6.51333E+00	  6.57888E+00	  4.57481E+01	 -3.20237E+02	  4.61125E+01	 -3.22788E+02	     0.796553%
   1	  -6	  9.34422E-01	 -5.58923E+00	  5.66583E+00	  4.57481E+01	 -2.74489E+02	  4.60153E+01	 -2.76092E+02	     0.583956%
   1	  -5	  9.34422E-01	 -4.66221E+00	  4.75412E+00	  4.57481E+01	 -2.28741E+02	  4.59343E+01	 -2.29672E+02	     0.407011%
   1	  -4	  9.34422E-01	 -3.73273E+00	  3.84727E+00	  4.57481E+01	 -1.82992E+02	  4.58690E+01	 -1.83476E+02	     0.264305%
   1	  -3	  9.34422E-01	 -2.80128E+00	  2.95255E+00	  4.57481E+01	 -1.37244E+02	  4.58188E+01	 -1.37457E+02	     0.154630%
   1	  -2	  9.34422E-01	 -1.86835E+00	  2.08869E+00	  4.57481E+01	 -9.14962E+01	  4.57833E+01	 -9.15667E+01	     0.077010%
   1	  -1	  9.34422E-01	 -9.34422E-01	  1.32136E+00	  4.57481E+01	 -4.57481E+01	  4.57622E+01	 -4.57622E+01	     0.030731%
   1	   0	  9.34422E-01	  0.00000E+00	  9.34422E-01	  4.57481E+01	  0.00000E+00	  4.57551E+01	  0.00000E+00	     0.015353%
   1	   1	  9.34422E-01	  9.34422E-01	  1.32136E+00	  4.57481E+01	  4.57481E+01	  4.57622E+01	  4.57622E+01	     0.030731%
   1	   2	  9.34422E-01	  1.86835E+00	  2.08869E+00	  4.57481E+01	  9.14962E+01	  4.57833E+01	  9.15667E+01	     0.077010%
   1	   3	  9.34422E-01	  2.80128E+00	  2.95255E+00	  4.57481E+01	  1.37244E+02	  4.58188E+01	  1.37457E+02	     0.154630%
   1	   4	  9.34422E-01	  3.73273E+00	  3.84727E+00	  4.57481E+01	  1.82992E+02	  4.58690E+01	  1.83476E+02	     0.264305%
   1	   5	  9.34422E-01	  4.66221E+00	  4.75412E+00	  4.57481E+01	  2.28741E+02	  4.59343E+01	  2.29672E+02	     0.407011%
   1	   6	  9.34422E-01	  5.58923E+00	  5.66583E+00	  4.57481E+01	  2.74489E+02	  4.60153E+01	  2.76092E+02	     0.583956%
   1	   7	  9.34422E-01	  6.51333E+00	  6.57888E+00	  4.57481E+01	  3.20237E+02	  4.61125E+01	  3.22788E+02	     0.796553%
   1	   8	  9.34422E-01	  7.43404E+00	  7.49124E+00	  4.57481E+01	  3.65985E+02	  4.62268E+01	  3.69814E+02	     1.046384%
   1	   9	  9.34422E-01	  8.35091E+00	  8.40157E+00	  4.57481E+01	  4.11733E+02	  4.63589E+01	  4.17230E+02	     1.335173%
   1	  10	  9.34422E-01	  9.26348E+00	  9.30888E+00	  4.57481E+01	  4.57481E+02	  4.65097E+01	  4.65097E+02	     1.664748%
   1	  11	  9.34422E-01	  1.01713E+01	  1.02124E+01	  4.57481E+01	  5.03229E+02	  4.66800E+01	  5.13480E+02	     2.037018%
   1	  12	  9.34422E-01	  1.10741E+01	  1.11115E+01	  4.57481E+01	  5.48977E+02	  4.68707E+01	  5.62449E+02	     2.453955%
   1	  13	  9.34422E-01	  1.19713E+01	  1.20056E+01	  4.57481E+01	  5.94725E+02	  4.70828E+01	  6.12077E+02	     2.917584%
   1	  14	  9.34422E-01	  1.28625E+01	  1.28942E+01	  4.57481E+01	  6.40474E+02	  4.73173E+01	  6.62442E+02	     3.429988%
   1	  15	  9.34422E-01	  1.37475E+01	  1.37769E+01	  4.57481E+01	  6.86222E+02	  4.75750E+01	  7.13625E+02	     3.993326%
   1	  16	  9.34422E-01	  1.46259E+01	  1.46532E+01	  4.57481E+01	  7.31970E+02	  4.78570E+01	  7.65713E+02	     4.609869%
   1	  17	  9.34422E-01	  1.54973E+01	  1.55228E+01	  4.57481E+01	  7.77718E+02	  4.81645E+01	  8.18797E+02	     5.282045%
   1	  18	  9.34422E-01	  1.63614E+01	  1.63852E+01	  4.57481E+01	  8.23466E+02	  4.84987E+01	  8.72977E+02	     6.012513%
   1	  19	  9.34422E-01	  1.72179E+01	  1.72403E+01	  4.57481E+01	  8.69214E+02	  4.88609E+01	  9.28357E+02	     6.804229%
   1	  20	  9.34422E-01	  1.80665E+01	  1.80876E+01	  4.57481E+01	  9.14962E+02	  4.92527E+01	  9.85053E+02	     7.660537%
   1	  21	  9.34422E-01	  1.89071E+01	  1.89270E+01	  4.57481E+01	  9.60710E+02	  4.96757E+01	  1.04319E+03	     8.585245%
   1	  22	  9.34422E-01	  1.97392E+01	  1.97580E+01	  4.57481E+01	  1.00646E+03	  5.01320E+01	  1.10290E+03	     9.582697%
   1	  23	  9.34422E-01	  2.05628E+01	  2.05806E+01	  4.57481E+01	  1.05221E+03	  5.06239E+01	  1.16435E+03	    10.657808%
   1	  24	  9.34422E-01	  2.13776E+01	  2.13945E+01	  4.57481E+01	  1.09795E+03	  5.11537E+01	  1.22769E+03	    11.816053%
   1	  25	  9.34422E-01	  2.21834E+01	  2.21994E+01	  4.57481E+01	  1.14370E+03	  5.17244E+01	  1.29311E+03	    13.063373%
   2	 -25	  1.86835E+00	 -2.21834E+01	  2.22474E+01	  9.14962E+01	 -1.14370E+03	  1.03520E+02	 -1.29400E+03	    13.141087%
   2	 -24	  1.86835E+00	 -2.13776E+01	  2.14450E+01	  9.14962E+01	 -1.09795E+03	  1.02376E+02	 -1.22852E+03	    11.891240%
   2	 -23	  1.86835E+00	 -2.05628E+01	  2.06339E+01	  9.14962E+01	 -1.05221E+03	  1.01314E+02	 -1.16512E+03	    10.730646%
   2	 -22	  1.86835E+00	 -1.97392E+01	  1.98143E+01	  9.14962E+01	 -1.00646E+03	  1.00329E+02	 -1.10362E+03	     9.653365%
   2	 -21	  1.86835E+00	 -1.89071E+01	  1.89865E+01	  9.14962E+01	 -9.60710E+02	  9.94142E+01	 -1.04385E+03	     8.653907%
   2	 -20	  1.86835E+00	 -1.80665E+01	  1.81507E+01	  9.14962E+01	 -9.14962E+02	  9.85664E+01	 -9.85664E+02	     7.727341%
   2	 -19	  1.86835E+00	 -1.72179E+01	  1.73073E+01	  9.14962E+01	 -8.69214E+02	  9.77814E+01	 -9.28923E+02	     6.869302%
   2	 -18	  1.86835E+00	 -1.63614E+01	  1.64566E+01	  9.14962E+01	 -8.23466E+02	  9.70555E+01	 -8.73499E+02	     6.075959%
   2	 -17	  1.86835E+00	 -1.54973E+01	  1.55990E+01	  9.14962E+01	 -7.77718E+02	  9.63857E+01	 -8.19279E+02	     5.343952%
   2	 -16	  1.86835E+00	 -1.46259E+01	  1.47348E+01	  9.14962E+01	 -7.31970E+02	  9.57694E+01	 -7.66155E+02	     4.670305%
   2	 -15	  1.86835E+00	 -1.37475E+01	  1.38645E+01	  9.14962E+01	 -6.86222E+02	  9.52040E+01	 -7.14030E+02	     4.052351%
   2	 -14	  1.86835E+00	 -1.28625E+01	  1.29887E+01	  9.14962E+01	 -6.40474E+02	  9.46873E+01	 -6.62811E+02	     3.487649%
   2	 -13	  1.86835E+00	 -1.19713E+01	  1.21080E+01	  9.14962E+01	 -5.94725E+02	  9.42172E+01	 -6.12412E+02	     2.973928%
   2	 -12	  1.86835E+00	 -1.10741E+01	  1.12230E+01	  9.14962E+01	 -5.48977E+02	  9.37919E+01	 -5.62751E+02	     2.509026%
   2	 -11	  1.86835E+00	 -1.01713E+01	  1.03345E+01	  9.14962E+01	 -5.03229E+02	  9.34093E+01	 -5.13751E+02	     2.090864%
   2	 -10	  1.86835E+00	 -9.26348E+00	  9.44366E+00	  9.14962E+01	 -4.57481E+02	  9.30676E+01	 -4.65338E+02	     1.717423%
   2	  -9	  1.86835E+00	 -8.35091E+00	  8.55164E+00	  9.14962E+01	 -4.11733E+02	  9.27650E+01	 -4.17443E+02	     1.386741%
   2	  -8	  1.86835E+00	 -7.43404E+00	  7.66016E+00	  9.14962E+01	 -3.65985E+02	  9.24999E+01	 -3.69999E+02	     1.096918%
   2	  -7	  1.86835E+00	 -6.51333E+00	  6.77159E+00	  9.14962E+01	 -3.20237E+02	  9.22704E+01	 -3.22946E+02	     0.846136%
   2	  -6	  1.86835E+00	 -5.58923E+00	  5.88950E+00	  9.14962E+01	 -2.74489E+02	  9.20751E+01	 -2.76225E+02	     0.632686%
   2	  -5	  1.86835E+00	 -4.66221E+00	  5.01958E+00	  9.14962E+01	 -2.28741E+02	  9.19125E+01	 -2.29781E+02	     0.454996%
   2	  -4	  1.86835E+00	 -3.73273E+00	  4.17185E+00	  9.14962E+01	 -1.82992E+02	  9.17814E+01	 -1.83563E+02	     0.311664%
   2	  -3	  1.86835E+00	 -2.80128E+00	  3.36553E+00	  9.14962E+01	 -1.37244E+02	  9.16806E+01	 -1.37521E+02	     0.201491%
   2	  -2	  1.86835E+00	 -1.86835E+00	  2.64131E+00	  9.14962E+01	 -9.14962E+01	  9.16092E+01	 -9.16092E+01	     0.123510%
   2	  -1	  1.86835E+00	 -9.34422E-01	  2.08869E+00	  9.14962E+01	 -4.57481E+01	  9.15667E+01	 -4.57833E+01	     0.077010%
   2	   0	  1.86835E+00	  0.00000E+00	  1.86835E+00	  9.14962E+01	  0.00000E+00	  9.15525E+01	  0.00000E+00	     0.061559%
   2	   1	  1.86835E+00	  9.34422E-01	  2.08869E+00	  9.14962E+01	  4.57481E+01	  9.15667E+01	  4.57833E+01	     0.077010%
   2	   2	  1.86835E+00	  1.86835E+00	  2.64131E+00	  9.14962E+01	  9.14962E+01	  9.16092E+01	  9.16092E+01	     0.123510%
   2	   3	  1.86835E+00	  2.80128E+00	  3.36553E+00	  9.14962E+01	  1.37244E+02	  9.16806E+01	  1.37521E+02	     0.201491%
